movieId,genre
1178,War
1217,Drama
1286,Drama
1345,Fantasy
1385,Drama
1409,Romance
1545,Drama
1552,Thriller
1610,Thriller
1639,Drama
1678,Romance
1793,Comedy
1976,Horror
2253,Fantasy
2692,Crime
2735,Adventure
2899,Adventure
2997,Fantasy
3062,Drama
3200,Comedy
3267,Thriller
3359,Comedy
3396,Comedy
3500,Drama
3526,Drama
3632,Crime
3692,Horror
3952,Thriller
4153,Romance
4243,Mystery
4438,Romance
4589,Musical
4795,War
4919,Romance
4926,Drama
4976,Drama
4994,Romance
5477,Romance
6271,Comedy
6545,Drama
6760,Adventure
6852,Crime
7067,Fantasy
7305,Mystery
7448,Comedy
7705,Comedy
8458,Drama
8487,Musical
8571,Comedy
8738,Romance
8874,Comedy
26357,Horror
27660,Action
27721,War
27793,Sci-Fi
31221,Drama
31364,Drama
31445,Comedy
31617,Action
32213,Sci-Fi
33166,Drama
36519,Thriller
44864,Romance
49688,Action
50872,Drama
52287,Comedy
53161,Drama
53468,Horror
54771,Drama
55261,Drama
57522,Crime
63393,Romance
64983,War
71500,Horror
72692,Comedy
78620,Western
82366,Horror
84414,Animation
85796,Adventure
89343,Crime
90738,Drama
91414,Children
104076,Animation
104863,Comedy
106873,Action
109673,War
112868,Sci-Fi
114847,Thriller
116887,Drama
119145,Adventure
129657,Action
145935,Children
149146,Sci-Fi
160569,Comedy
167036,Children
183295,Thriller
190183,Sci-Fi
76091,Thriller
161354,Crime
111,Drama
239,Romance
260,Adventure
313,Children
431,Drama
488,Romance
558,Adventure
593,Thriller
731,Thriller
1090,War
1256,Comedy
1473,Crime
1546,Comedy
1591,Action
1654,Drama
1777,Comedy
1812,Children
1934,Comedy
1984,Horror
1994,Horror
2019,Adventure
2176,Drama
2462,Horror
2542,Crime
2688,Thriller
2808,Sci-Fi
2863,Adventure
2874,Comedy
2916,Adventure
2959,Crime
3660,Sci-Fi
3695,Comedy
3696,Comedy
3704,Sci-Fi
3754,Animation
3893,Romance
3906,Thriller
4103,Drama
4490,Comedy
4509,Comedy
4886,Fantasy
5004,Comedy
5102,Fantasy
5458,Comedy
5582,Adventure
6067,Comedy
6286,Comedy
6880,Horror
6969,Drama
7102,Drama
7123,Mystery
7312,Drama
7815,Musical
7835,Drama
7894,Action
8591,Drama
8684,Adventure
8949,Romance
8955,Crime
8977,Drama
26172,Crime
26750,Drama
26761,Romance
27549,Comedy
27839,Mystery
30793,Comedy
33781,Romance
40414,War
47640,Comedy
48678,Comedy
49651,Action
50005,Drama
50147,Horror
51884,Drama
52973,Drama
53024,Documentary
53447,Drama
53453,Sci-Fi
55167,Crime
55721,Crime
56788,Drama
58299,Children
61071,Romance
61132,Comedy
61705,Thriller
66427,Horror
69606,Comedy
74677,Documentary
74685,Action
75395,Thriller
79868,Mystery
81949,Romance
84189,Crime
90522,Thriller
94011,Thriller
103865,Comedy
104078,Comedy
104906,Comedy
105755,Thriller
106072,Adventure
107846,Adventure
108981,Drama
110281,Romance
110501,Action
110586,Comedy
119167,Sci-Fi
121035,Drama
121129,Comedy
131098,Animation
141688,Crime
157432,Crime
164280,Fantasy
164707,Drama
166203,Fantasy
175431,Animation
179511,Romance
180231,Drama
13,Animation
52,Comedy
156,Drama
218,Drama
355,Children
593,Crime
688,Comedy
996,Thriller
1136,Comedy
1217,War
1254,Drama
1321,Comedy
1430,Comedy
1549,Romance
1689,Crime
2468,Comedy
2534,Action
2571,Thriller
2743,Drama
3097,Comedy
3310,Drama
3331,Drama
3344,Horror
3405,Drama
3410,Comedy
3586,Romance
3654,Adventure
3791,Drama
3889,Fantasy
4027,Comedy
4143,Horror
4294,Fantasy
4409,Mystery
4826,Drama
5074,Comedy
5220,Comedy
5225,Drama
5321,Comedy
5341,Drama
5365,Romance
5539,Animation
5742,Comedy
5853,Sci-Fi
6023,Drama
6386,Western
6395,Thriller
6506,Action
6872,Action
6874,Action
7016,Action
7165,Musical
7228,Animation
7308,Comedy
8636,Adventure
25850,Comedy
26764,War
26900,Drama
27704,Thriller
32898,Action
33162,Action
34528,Comedy
40339,Adventure
46574,Comedy
46970,Comedy
48649,War
52967,Drama
58347,Fantasy
59995,Crime
64695,Action
65682,Action
67618,Romance
71464,Comedy
72998,Action
81564,Animation
81564,Comedy
81791,Drama
86298,Comedy
86892,Action
88356,Animation
88593,Crime
92348,Fantasy
92420,Thriller
95167,Action
95199,Romance
98585,Drama
106100,Drama
107945,Thriller
109241,Crime
112183,Drama
118248,Thriller
127136,Mystery
130050,Drama
130083,Action
131934,Comedy
134775,Action
135885,Sci-Fi
136503,Children
146244,Drama
158874,Drama
170705,Action
172793,Animation
176415,Drama
179749,Comedy
193571,Comedy
5670,Comedy
134130,Drama
71,Action
376,Thriller
475,Drama
480,Sci-Fi
509,Drama
650,Drama
911,Romance
948,Romance
986,Adventure
1499,Thriller
1537,Drama
1665,Comedy
1833,Drama
1940,Drama
1980,Horror
2058,Action
2092,Musical
2112,Drama
2262,Romance
2332,Drama
2412,Action
2571,Sci-Fi
2931,Comedy
2977,Comedy
3107,Drama
3769,Action
4053,Action
4056,Crime
4110,Thriller
4218,Drama
4254,Drama
4466,Drama
4470,Drama
4794,Mystery
4879,Crime
4939,Sci-Fi
5065,Horror
5095,Crime
5214,Comedy
5339,Drama
5888,Drama
5927,Drama
6308,Romance
6370,Comedy
6541,Action
6664,Adventure
6849,Musical
6898,Drama
6996,Action
7060,Musical
7080,Drama
8832,Adventure
8836,Thriller
8978,Comedy
26059,Drama
26084,Musical
26554,Drama
27074,Sci-Fi
27397,War
27706,Adventure
27741,Drama
31698,Fantasy
32371,Crime
37495,Mystery
38294,Adventure
40578,Drama
47538,Action
59103,Comedy
60522,Fantasy
70663,Romance
72378,Sci-Fi
79357,Sci-Fi
80549,Comedy
80727,Comedy
83177,Children
88345,Animation
94262,Thriller
99005,Drama
99437,Fantasy
99917,Thriller
101739,Horror
109853,Romance
112303,Comedy
115231,Comedy
120130,Fantasy
122926,Fantasy
129397,Fantasy
130842,Sci-Fi
134041,Drama
135569,Action
160730,Action
164226,Comedy
185435,Action
3,Comedy
55,Drama
140,Romance
159,Crime
318,Drama
532,Horror
538,Drama
587,Comedy
798,Action
803,Romance
908,Action
973,Comedy
1245,Crime
1275,Fantasy
1514,Romance
1549,Drama
1703,Comedy
1837,Comedy
2194,Crime
2231,Drama
2320,Thriller
2471,Comedy
2481,Drama
2643,Action
2841,Mystery
2894,Romance
3043,Comedy
3054,Fantasy
3078,Drama
3255,Comedy
3287,Animation
3409,Drama
3536,Romance
3565,Comedy
3681,Drama
3701,Sci-Fi
3743,Romance
4210,Thriller
4243,Crime
4297,Drama
4645,Horror
4720,Mystery
4740,Comedy
5239,Documentary
5523,Comedy
5929,Comedy
6335,Crime
6367,Comedy
6709,Action
6711,Romance
7084,Comedy
7325,Thriller
7354,Comedy
7743,Sci-Fi
7835,Romance
7980,Action
8495,Crime
25937,Romance
31617,Adventure
37380,Horror
42632,Thriller
45183,Comedy
49314,Drama
57502,Horror
61123,Drama
63239,Fantasy
66320,Documentary
71264,Animation
71999,Fantasy
73876,Drama
75389,Western
76743,Comedy
77561,Adventure
85412,Fantasy
87306,Sci-Fi
89281,Romance
92535,Comedy
95165,Action
97757,Fantasy
106542,Comedy
109416,Comedy
127204,Comedy
129397,Sci-Fi
130490,Sci-Fi
130498,Comedy
130686,Comedy
135198,Drama
142444,Mystery
149146,Horror
151763,Mystery
159403,Fantasy
160341,Action
161582,Drama
166946,Drama
42,Action
248,Comedy
709,Animation
784,Thriller
947,Romance
1132,Drama
1257,Comedy
1439,Comedy
1456,Comedy
1556,Action
1663,War
1699,Drama
1805,Thriller
1827,Comedy
1921,Drama
1945,Drama
1972,Horror
1974,Horror
2163,Horror
2177,Thriller
2273,Action
2303,Drama
2366,Action
2422,Children
2424,Comedy
2692,Action
2889,Comedy
3225,Comedy
3553,Drama
3709,Horror
3773,Comedy
4128,Comedy
4233,Comedy
4370,Drama
4495,Romance
4658,Drama
4700,Comedy
4710,Western
5213,Comedy
5872,Thriller
5953,Drama
6006,Comedy
6143,Crime
6294,Sci-Fi
6539,Fantasy
6579,Comedy
6687,Romance
7020,Drama
7064,Drama
7217,Film-Noir
7844,Action
7845,Comedy
8456,Thriller
8481,Drama
8810,Horror
8957,Mystery
8965,Animation
26524,Documentary
27124,Drama
27537,Mystery
27865,Thriller
31038,Drama
32294,Drama
34048,Adventure
34334,Adventure
37853,Adventure
40723,Horror
41527,Drama
41569,Adventure
44020,Children
45503,Drama
46664,Mystery
48262,Documentary
48596,Thriller
48872,Film-Noir
53956,Comedy
54116,Thriller
55290,Crime
58306,Drama
58783,Sci-Fi
60803,Children
72998,Sci-Fi
79132,Thriller
85399,Comedy
95473,Action
96530,Comedy
97304,Drama
98083,Comedy
108928,Drama
109191,Mystery
120138,Drama
135787,Documentary
136355,Comedy
144262,Romance
149011,Comedy
157865,Sci-Fi
158238,Thriller
167370,Sci-Fi
171811,War
173209,War
187541,Adventure
107,Comedy
270,Drama
354,Drama
373,Thriller
504,Sci-Fi
568,Drama
631,Adventure
671,Comedy
719,Comedy
804,Comedy
1299,Drama
1405,Animation
1411,Crime
1608,Action
1783,Crime
1791,Drama
2134,Sci-Fi
2262,Comedy
2370,Action
2373,Action
2395,Comedy
2701,Sci-Fi
2818,Action
2846,Adventure
2877,Musical
2978,Romance
3013,Horror
3421,Comedy
3436,Romance
3448,Comedy
3515,Romance
3712,Comedy
4042,Action
4139,Crime
4207,War
4307,Romance
4325,Drama
4410,Drama
4428,Comedy
4546,Thriller
4587,Sci-Fi
4624,Comedy
4660,Comedy
4662,Crime
4690,Musical
4727,War
4901,Action
4980,Sci-Fi
4985,Adventure
4995,Drama
5279,Comedy
5357,Adventure
5384,Crime
5452,Romance
5458,Children
5611,Adventure
5764,Horror
5826,Romance
6238,Drama
6503,Comedy
6688,Comedy
7060,Drama
7297,Comedy
7305,Crime
8235,Romance
8665,Crime
8670,Crime
8957,Thriller
8985,Thriller
25827,Comedy
26084,Children
27604,Mystery
27839,Horror
30810,Comedy
31660,Sci-Fi
32515,Drama
33162,War
33437,Crime
36533,Mystery
44555,Thriller
45517,Comedy
51925,Drama
53138,Adventure
55250,Comedy
55276,Thriller
55946,War
58839,Comedy
59131,Horror
61401,Thriller
62374,Action
68237,Thriller
70687,Comedy
71033,Thriller
71902,Drama
73676,Comedy
79592,Comedy
79879,Action
86504,Documentary
86864,Sci-Fi
87222,Comedy
89492,Drama
91529,Action
92681,Action
98961,Drama
101074,Musical
110781,Animation
118696,Fantasy
119153,Comedy
134170,Comedy
141844,Adventure
142420,Drama
160080,Comedy
161830,Horror
179511,Drama
193581,Animation
81,Drama
101,Adventure
198,Drama
361,Romance
371,Drama
438,Action
515,Drama
680,Romance
922,Romance
1209,Western
1407,Horror
1770,Thriller
1804,Drama
1970,Thriller
2005,Children
2017,Musical
2054,Comedy
2469,Comedy
2548,Horror
2632,Drama
2798,Comedy
2867,Comedy
2942,Drama
2968,Fantasy
3013,Comedy
3041,Comedy
3190,Sci-Fi
3330,Romance
3687,Animation
4109,Drama
4212,Mystery
4349,Comedy
4390,Thriller
4498,Action
4624,Animation
4640,Thriller
4683,Adventure
4989,Comedy
5027,Drama
5348,Drama
5530,Drama
5663,Horror
6245,Drama
6269,Documentary
6734,Sci-Fi
6817,Adventure
7044,Romance
7297,Drama
7376,Action
7895,Drama
7979,Documentary
8482,Horror
25750,Comedy
25850,Romance
26084,Romance
26394,Romance
26429,Comedy
26900,Comedy
27156,Action
27193,Comedy
27816,Drama
31030,Drama
32620,Romance
34536,Action
38061,Thriller
40819,Romance
40851,Children
48412,Drama
52245,Romance
56152,Adventure
57637,Horror
59369,Thriller
63131,Comedy
71156,Comedy
72226,Animation
73569,Crime
73808,Thriller
80846,Thriller
93208,Animation
93502,Drama
106696,Romance
109295,Thriller
110730,Sci-Fi
111551,Thriller
121007,Children
121007,Sci-Fi
122433,Mystery
124404,Comedy
126088,Animation
129354,Romance
131920,Comedy
136447,Comedy
137857,Fantasy
138210,Drama
148172,Adventure
150548,Thriller
151745,Horror
168266,Crime
172825,Children
175435,Fantasy
176579,Drama
125,Comedy
367,Comedy
368,Comedy
836,Thriller
866,Crime
875,Drama
1221,Drama
1223,Adventure
1236,Comedy
1392,Drama
1551,Children
1696,Drama
1739,Action
1888,Drama
1918,Thriller
1932,Musical
2138,Fantasy
2289,Comedy
2315,Comedy
2406,Comedy
2451,Horror
2609,Drama
2965,Action
2990,Action
3067,Drama
3179,Drama
3186,Drama
3299,Comedy
3454,Comedy
3559,Romance
3695,Horror
3830,Thriller
4203,Drama
4304,Documentary
4638,Adventure
5027,Thriller
5171,Action
5198,Drama
5472,Children
5944,Action
5944,Sci-Fi
6122,Comedy
6337,Thriller
6377,Adventure
6503,Action
6538,Mystery
6604,Comedy
6643,Drama
6857,Action
7255,Romance
7846,Horror
8044,Film-Noir
8835,Drama
8950,Mystery
8974,Animation
25905,Comedy
26085,Romance
26236,Adventure
26612,Drama
26649,Western
27820,Documentary
27905,Drama
30820,Drama
32554,Sci-Fi
37736,Drama
39307,Drama
40962,Romance
41527,Thriller
44889,Drama
47404,Animation
47610,Mystery
54995,Action
56782,Western
58299,Adventure
63033,Drama
67361,Action
71745,Adventure
74948,Crime
77931,Western
80162,Horror
80219,Comedy
82378,Drama
83086,Romance
85438,Romance
86815,Drama
89305,Comedy
94661,Drama
95105,Comedy
96975,Comedy
103339,Thriller
106642,Drama
109848,Sci-Fi
114818,Crime
116505,Comedy
135198,Comedy
139385,Adventure
147374,Drama
163134,Fantasy
173291,Action
173351,Children
179817,War
140359,Children
10,Adventure
75,Drama
241,Children
351,Romance
374,Comedy
594,Fantasy
613,Drama
678,Drama
780,Adventure
1127,Sci-Fi
1206,Drama
1310,Documentary
1382,Drama
1495,Children
1858,Comedy
1907,Comedy
1912,Thriller
2212,Thriller
2311,Sci-Fi
2436,Drama
2467,Mystery
2481,Romance
2527,Action
2712,Thriller
2827,Thriller
2947,Action
2987,Crime
3071,Comedy
3113,Mystery
3167,Comedy
3224,Drama
3296,Drama
3466,Comedy
3639,Action
3792,Western
4085,Crime
4133,Fantasy
4207,Adventure
4259,Romance
4313,Drama
4571,Sci-Fi
4756,Action
4816,Comedy
4911,Comedy
5168,Comedy
5285,Comedy
5299,Comedy
5575,Drama
5979,Horror
6290,Horror
6424,Romance
6448,Adventure
6629,Thriller
6645,Sci-Fi
6705,Thriller
6810,Drama
7010,Romance
7075,Adventure
7084,Romance
7382,Thriller
7832,Mystery
7833,Comedy
8092,Horror
8153,Drama
8493,Action
8512,Comedy
8645,Drama
8860,Mystery
26052,Drama
26116,Thriller
26413,Comedy
26492,Fantasy
26631,Mystery
27032,Adventure
27369,Animation
36401,Fantasy
40581,Romance
43560,Fantasy
45431,Adventure
45880,Drama
47538,Adventure
48150,Horror
58879,Musical
62718,Comedy
62999,Adventure
66335,Animation
70946,Fantasy
72731,Drama
78349,Mystery
80083,Sci-Fi
81132,Comedy
84187,Animation
85131,War
86237,Documentary
89386,Documentary
92730,Fantasy
95690,Comedy
104337,Drama
112290,Drama
114246,Crime
117368,Animation
122926,Action
125914,Romance
148592,Comedy
155820,Comedy
172215,Comedy
172547,Animation
179749,Horror
179819,Adventure
184997,Comedy
36,Crime
89,Action
160,Sci-Fi
203,Comedy
205,Comedy
319,Comedy
340,Drama
435,Comedy
569,Comedy
715,Drama
742,Thriller
750,War
970,Comedy
1006,Drama
1081,Romance
1200,Horror
1345,Horror
1347,Horror
1517,Adventure
1601,Crime
1621,Drama
1717,Comedy
1739,Comedy
1992,Horror
2056,Children
2163,Comedy
2384,Adventure
2415,Drama
2443,Drama
2526,Sci-Fi
2527,Western
2529,Action
2722,Action
2754,Horror
2789,Horror
2793,Romance
2940,Film-Noir
3032,Sci-Fi
3363,Drama
3632,Comedy
3863,Thriller
4021,Drama
4308,Drama
4467,Fantasy
4578,Comedy
4661,Drama
4695,Crime
4990,Animation
4998,Thriller
5159,Musical
5218,Children
5241,Comedy
5279,Romance
5338,Drama
5380,Romance
5490,Action
5530,Fantasy
5544,Sci-Fi
5690,Drama
5690,War
5943,Comedy
5995,Drama
6764,Comedy
6804,Comedy
6884,Crime
6934,Action
7016,Drama
7176,Drama
7438,Action
7934,Comedy
8236,Drama
8335,Drama
8491,Film-Noir
8500,Horror
8864,Drama
26184,Adventure
26614,Adventure
26729,Documentary
26870,Comedy
31617,Romance
31804,Mystery
33124,Drama
38798,Drama
42418,Drama
42632,Drama
46855,Thriller
53143,Action
53953,Drama
55391,Crime
55768,Animation
57274,Horror
61073,Drama
65685,Adventure
66203,Romance
68135,Comedy
69481,Action
77800,Comedy
85261,Sci-Fi
91485,Adventure
94011,Action
94266,Romance
94959,Romance
95313,Animation
95558,Drama
96084,Drama
96430,Comedy
97225,Comedy
99145,Thriller
102084,Animation
103221,Romance
104837,Action
108190,Romance
109569,Drama
115151,Action
117572,Crime
133365,Thriller
138702,Comedy
139915,Romance
142550,Comedy
145150,Thriller
145491,Drama
147380,Drama
159193,Comedy
167746,Animation
184931,Crime
27,Children
316,Adventure
393,Action
472,Comedy
531,Children
541,Sci-Fi
549,Drama
587,Drama
648,Mystery
661,Animation
968,Sci-Fi
982,Drama
1051,Drama
1240,Thriller
1305,Drama
1320,Thriller
1507,War
1583,Fantasy
2100,Romance
2146,Romance
2162,Fantasy
2245,Drama
2272,Drama
2325,Comedy
2344,Adventure
2388,Drama
2455,Drama
2470,Adventure
2498,Sci-Fi
2518,Comedy
2525,Horror
2587,Drama
3018,Sci-Fi
3032,Action
3088,Comedy
3374,Drama
3452,Crime
3483,Animation
3681,Thriller
3710,Crime
3838,Horror
3964,Animation
4012,Drama
4344,Action
4497,Comedy
4689,Mystery
4743,Romance
4929,Comedy
4967,War
5445,Crime
5867,Drama
5952,Adventure
5953,War
6483,Romance
6615,Thriller
6852,Drama
7028,Comedy
7041,Comedy
7147,Fantasy
7153,Adventure
7163,Action
8241,Action
8644,Adventure
8948,Romance
26444,Comedy
26726,Comedy
27008,Crime
27032,Sci-Fi
31260,Drama
31921,Thriller
34143,Drama
41014,Thriller
47200,Action
48385,Comedy
48741,Documentary
52831,Crime
53972,Adventure
59141,Children
60141,Comedy
65514,Action
68793,Action
69805,Adventure
71500,Comedy
81834,Adventure
91079,Romance
91628,Comedy
100611,Adventure
100810,Thriller
102880,Sci-Fi
105835,Thriller
107406,Sci-Fi
114554,Fantasy
122918,Action
130444,Adventure
134524,Documentary
136958,Horror
138835,Adventure
158813,Children
159403,Adventure
174815,Comedy
182731,Children
6770,Romance
20,Thriller
70,Horror
85,Romance
168,Romance
266,Romance
288,Thriller
347,Drama
381,Drama
577,Children
594,Animation
695,Thriller
718,Fantasy
761,Adventure
965,Mystery
1025,Musical
1179,Crime
1271,Comedy
1498,Drama
1674,Drama
1684,Drama
1834,Thriller
2012,Sci-Fi
2041,Children
2099,Animation
2142,Western
2281,Crime
2353,Thriller
2392,Children
2539,Comedy
2557,Thriller
2593,Comedy
3792,Romance
3798,Horror
3899,Thriller
3927,Adventure
4039,Children
4568,Action
4612,Drama
4757,Drama
4771,Drama
5444,Animation
5515,Drama
5680,Drama
5957,Comedy
6012,Romance
6125,Documentary
6577,Drama
6696,Comedy
7206,Comedy
7831,Romance
8427,Comedy
8529,Drama
8782,Fantasy
8827,Documentary
26453,Drama
26599,Romance
27716,Romance
34532,Mystery
39381,Western
43928,Sci-Fi
44931,Drama
52712,Crime
53129,Crime
55232,Horror
58826,Crime
59141,Comedy
64231,Action
65133,Comedy
73854,Animation
74089,Children
79592,Action
80551,Drama
82167,Drama
88932,Horror
90345,Sci-Fi
90353,Drama
91535,Adventure
92674,Musical
98697,Adventure
105197,Adventure
115667,Romance
117133,Drama
120827,Crime
134184,Comedy
142448,Thriller
142488,Thriller
151695,Sci-Fi
157108,Comedy
162982,Animation
164647,Romance
166461,Fantasy
167018,Comedy
170827,Action
184931,Thriller
187593,Sci-Fi
150554,Adventure
205,Drama
250,Children
257,Thriller
276,Comedy
315,Drama
407,Horror
473,War
480,Thriller
532,Comedy
798,Drama
1028,Comedy
1081,Comedy
1094,Drama
1290,Romance
1306,Sci-Fi
1324,Horror
1329,Horror
1429,Action
1821,Romance
1834,Drama
1907,Adventure
2050,Adventure
2373,Adventure
2614,Horror
2616,Action
2883,Comedy
2919,Romance
3244,Comedy
3362,Crime
3499,Horror
3563,Horror
3725,Musical
3909,Comedy
4034,Drama
4054,Romance
4296,Romance
4466,Action
4711,Documentary
4734,Comedy
4952,Sci-Fi
5025,Comedy
5481,Comedy
5678,Thriller
5688,Drama
5741,Drama
5915,Action
6107,War
6159,Drama
6347,Musical
6365,Thriller
6598,Documentary
6857,Fantasy
6958,Comedy
7164,Adventure
7164,Children
7235,Drama
7368,Thriller
7438,Thriller
7802,Adventure
7924,Drama
7976,Drama
8232,Drama
8380,Comedy
8713,Musical
8866,Comedy
26095,War
26701,Animation
26828,Comedy
27523,Romance
27627,Drama
27790,Crime
31431,Mystery
33660,Drama
45728,Comedy
49265,Documentary
51709,Thriller
54736,Drama
58107,Drama
60397,Comedy
61352,Drama
62956,Fantasy
72601,Animation
73804,Adventure
74095,Fantasy
74795,Drama
77427,Horror
78637,Comedy
79684,Comedy
80478,Mystery
80860,Comedy
84392,Drama
87192,Comedy
90945,Crime
91266,Comedy
91353,Animation
93320,Crime
97470,Drama
97870,Drama
111362,Sci-Fi
113741,Sci-Fi
117590,Crime
127198,Comedy
130842,Action
133281,Drama
139130,Action
170957,Comedy
148652,Comedy
50,Crime
76,Sci-Fi
259,Crime
316,Sci-Fi
336,War
370,Action
428,Drama
665,Drama
882,Drama
990,Adventure
1446,Comedy
1484,Mystery
1593,Comedy
2014,Comedy
2114,Drama
2124,Comedy
2134,Comedy
2134,Fantasy
2156,Drama
2573,Musical
2605,Crime
2615,Sci-Fi
2840,Thriller
2946,Musical
2968,Sci-Fi
2973,Comedy
2987,Fantasy
3004,Romance
3061,Musical
3089,Drama
3156,Drama
3696,Sci-Fi
4062,Comedy
4103,Action
4776,Drama
4911,Adventure
5421,Drama
5447,Drama
5464,Crime
5508,Comedy
5672,Adventure
5841,Adventure
6122,Documentary
6123,Documentary
6250,Horror
6323,Horror
6387,Thriller
6434,War
6483,Musical
6563,Drama
6596,Comedy
6793,Drama
6796,Crime
6857,Adventure
7007,Drama
7822,Drama
7979,Musical
8487,Comedy
8574,Musical
8623,Comedy
8633,Adventure
8690,Drama
26133,Children
26782,Musical
27036,Adventure
27619,Comedy
31150,War
32440,Action
32917,Romance
40617,Horror
42018,Comedy
43558,Crime
51573,Fantasy
51939,Animation
53022,Comedy
59784,Children
61160,Adventure
61323,Crime
64114,Romance
68650,Drama
69953,Documentary
72178,Drama
74095,Sci-Fi
74698,Fantasy
77866,Romance
81132,Adventure
82461,Action
85885,Drama
87304,Drama
88108,Adventure
91094,Comedy
91386,Children
92234,War
97172,Animation
99846,Documentary
100302,Sci-Fi
100487,Drama
104875,Comedy
110553,Action
